r_e_calculated nPrimVtx avgMu clusterE clusterPt clusterPhi cluster_MASS cluster_sumCellE cluster_time cluster_fracE cluster_PTD cluster_ISOLATION cluster_FIRST_ETA cluster_FIRST_PHI cluster_FIRST_ENG_DENS cluster_SECOND_TIME cluster_SECOND_R cluster_SECOND_LAMBDA cluster_SECOND_ENG_DENS cluster_CENTER_LAMBDA cluster_CENTER_MAG cluster_CENTER_X cluster_CENTER_Y cluster_CENTER_Z cluster_ENG_BAD_CELLS cluster_ENG_BAD_HV_CELLS cluster_ENG_FRAC_EM cluster_ENG_FRAC_MAX cluster_ENG_FRAC_CORE cluster_ENG_POS cluster_DELTA_THETA cluster_DELTA_PHI cluster_CELL_SIGNIFICANCE cluster_CELL_SIG_SAMPLING cluster_N_BAD_CELLS cluster_BAD_CELLS_CORR_E cluster_LONGITUDINAL cluster_LATERAL cluster_SIGNIFICANCE nCluster cluster_N_BAD_HV_CELLS cluster_nCells cluster_nCells_tot r_e_predec cluster_ENG_CALIB_TOT cluster_ENG_TOT_frompred clusterECalib
0.99198014 17 26.5 6.796534 5.278697 1.7959099 0.18298057 8.549954 -0.08270729 4.9928098e-05 0.29502827 0.19990043 0.74165595 1.7959791 9.007585e-07 18.534943 3472.2722 6197.7866 1.1633681e-12 273.0203 2200.441 -381.2501 1665.3453 1386.7998 0.0 0.0 1.0 0.1868589 0.21045333 6.8384604 -0.73800486 -0.19496258 19.830025 2.0 0.0 0.0 0.6641453 0.8688796 20.738518 15 0.0 51 56 0.9248851 6.851482 7.348517129316928 6.7938604
0.9764963 23 36.5 5.3140798 2.4388838 0.22923774 0.12685809 11.011091 -0.83591276 1.1770336e-05 0.5138835 0.72140026 -1.4138128 0.22624445 1.0411617e-06 0.16814657 14517.854 47799.79 1.3974229e-12 1229.4503 4388.3223 1962.3037 453.84808 -3898.815 0.0 0.0 0.9665541 0.4697903 0.67529327 5.628275 0.024265248 0.43543607 20.362 5.0 0.0 0.0 0.79635936 0.93522173 9.86655 19 0.0 24 30 0.8866369 5.4419866 5.99352429387949 5.3143797
1.0119044 25 32.5 12.239635 11.780785 2.8941398 0.42640314 16.962217 0.0865547 0.00016117426 0.4567457 0.43063802 0.2769137 2.8925583 9.62809e-07 0.2291606 4449.686 157330.62 2.4692152e-12 541.44275 2113.1716 -1973.5306 501.6519 564.8151 0.0 0.6485165 0.517987 0.4274503 0.6236532 12.668862 -0.1304485 -0.020411285 36.449696 12.0 0.0 0.0 0.48895884 0.8322982 20.862953 13 7.0 73 98 0.94006765 12.095644 13.019951276910762 12.240727
1.003992 27 63.5 19.145086 6.112313 1.0076274 0.22568624 24.388288 0.038807772 0.0002556164 0.30740857 0.5828141 -1.8085712 1.0070555 1.6847396e-05 0.5226585 1968.3259 13357.493 7.38395e-10 165.5599 4120.6206 702.5954 1111.3752 -3905.2168 0.0 0.0 0.96859354 0.1847782 0.38407865 19.706463 0.047553763 0.5973012 73.07619 5.0 0.0 0.0 0.7267215 0.7728999 29.246323 10 0.0 48 72 0.9637758 19.068964 19.86466769553666 19.143768
1.013404 26 39.5 14.68218 13.653729 0.43828848 1.539088 22.966866 0.3145847 0.000111424655 0.1467629 0.4437791 0.3861757 0.4330173 1.675662e-06 27.461325 30118.09 16947.473 8.142055e-12 134.33772 1745.3718 1471.4869 682.33887 644.564 0.0 2.4436297 0.8618105 0.05560971 0.14674954 15.561174 -0.12411084 0.3592735 34.12538 1.0 0.0 0.0 0.9122833 0.9418379 22.690445 11 9.0 150 198 1.1324193 14.487983 12.965321237460364 14.681516
0.9885192 13 14.5 6.475941 6.114494 3.0050304 0.21151577 8.186086 -0.539168 0.00038307832 0.27225998 0.6009672 -0.34226736 3.0038853 1.6683671e-06 2.0553944 3067.3208 13836.82 6.0575794e-12 196.03056 1778.9637 -1663.4749 230.73776 -586.791 0.0 0.11783023 0.98593473 0.1547399 0.26928163 6.7217355 -0.07345888 -0.028233454 25.954947 1.0 0.0 0.0 0.8082664 0.86687315 17.161373 6 2.0 57 77 0.97789675 6.5511537 6.622315699484633 6.4728336
0.9833357 17 22.5 11.268818 11.235733 0.22310118 1.1903962 19.724731 0.76078004 0.0001721894 0.3364337 0.88489366 0.081224695 0.22264877 9.7709425e-08 2.5682738 60913.59 130911.58 1.5734193e-14 921.85 2424.535 2359.4106 522.9157 195.21701 0.0 0.0 0.18620028 0.26323292 0.40409938 12.005461 -0.15483566 0.34554544 21.734486 12.0 0.0 0.0 0.9704269 0.8318116 12.640174 9 0.0 134 184 0.78100365 11.459787 14.42863679318272 11.269055
1.0082169 17 25.5 5.9556694 5.0472336 -1.980431 0.2633496 9.07625 -4.3126597 0.00015283961 0.24262723 0.5979092 -0.5915778 -1.9837241 7.798118e-07 9.792751 5741.7725 17307.535 9.665886e-13 231.32513 1994.9098 -678.1467 -1547.639 -1060.4695 0.0 2.026586 0.96632034 0.15689299 0.25138855 6.7181597 -0.06590185 0.0046219015 15.570617 2.0 0.0 0.0 0.85857445 0.92643803 12.217559 10 28.0 68 100 0.98602813 5.907131 6.040060337832349 5.9553437
0.9872878 19 36.5 10.097018 3.079905 -2.2921684 0.17432073 15.726905 -0.79050016 2.1330425e-05 0.21892856 0.5111604 1.8555362 -2.294625 2.0461102e-06 3.8589907 4605.077 8450.4 7.7016215e-12 213.57141 4150.3755 -838.4133 -949.3924 3952.383 0.0 0.0 1.0 0.13174528 0.18422213 10.542543 -0.37178525 -0.8013331 12.85375 6.0 0.0 0.0 0.78757304 0.9134683 12.737887 11 0.0 69 92 0.91689306 10.227026 11.012208991962488 10.094022
11.414603 30 40.5 6.143277 0.59777313 -2.927404 0.066014625 171.52301 -0.940946 3.64865e-05 0.5684304 0.52375036 -3.0207899 -2.927078 1.1286547e-06 2.8375226e-08 2284.9812 7761.7896 1.3492485e-12 679.8904 4448.661 -421.74734 -91.253334 -4427.6846 0.0 0.0 0.12621523 0.39932275 0.48153135 6.1556525 0.3218263 1.3250716 1.4636279 7.0 0.0 0.0 0.46583492 0.31455377 1.8824646 6 0.0 9 10 1.1693462 0.53819454 5.253599832111312 0.6289962
0.98413306 29 54.5 5.936587 1.8288605 -3.094 0.090045914 11.035468 -2.5709515 5.5755096e-05 0.20962687 0.4639635 -1.8464626 -3.098114 1.356254e-06 9.317423 2914.7078 17799.86 2.9809954e-12 227.80338 4166.096 -1281.2327 -56.078243 -3963.793 -0.0016545025 0.0 1.0 0.12032372 0.20676897 6.8512073 0.052130017 -0.02688724 7.629002 6.0 1.0 -1.6545025 0.9033755 0.9010678 6.858521 11 0.0 51 74 0.89704627 6.032301 6.617927300450177 5.9364476
0.99814856 27 50.5 71.28431 71.06167 -1.9253068 2.2722933 77.03353 0.2283339 0.00034021208 0.31148517 0.1180306 0.0790494 -1.9241147 1.58283e-05 0.16345409 2726.7234 11506.777 3.633492e-10 191.47841 1700.2875 -586.1149 -1590.4489 133.86372 0.0 3.346085 0.96427447 0.20627697 0.27887765 71.96477 0.0063954834 -0.0038957056 261.34244 2.0 0.0 0.0 0.7376248 0.81698215 146.8353 15 10.0 104 129 1.0252839 71.416534 69.52641117255426 71.27371
0.9882656 20 35.5 10.462849 8.836491 2.053713 0.88765377 17.802711 0.63804436 0.00023707602 0.3971446 0.73834294 0.6018476 2.0583158 9.112027e-08 10.922594 52398.094 54405.51 1.0254204e-14 1111.208 2889.8345 -1140.2648 2148.337 1560.637 0.0 0.0 0.06822712 0.22356836 0.25865883 11.154596 -0.63696617 0.04404029 16.225431 12.0 0.0 0.0 0.9222025 0.7568695 13.754897 7 0.0 47 73 0.84019226 10.587082 12.45292238231283 10.463773
0.9989931 18 32.5 23.585209 20.831879 2.9909678 0.95673734 41.164463 0.28851718 0.000160213 0.25052276 0.5418914 -0.50858843 2.988728 3.1170755e-06 1.8145224 5272.7476 26762.434 1.858011e-11 223.1628 1910.2603 -1666.8468 256.0709 -897.298 0.0 1.5524981 0.9429045 0.21796645 0.3284614 24.203604 -0.09006271 0.02170005 79.62711 2.0 0.0 0.0 0.75655246 0.9238752 27.276787 10 8.0 125 163 0.9847273 23.60898 23.951005522036404 23.580582
0.9844071 16 34.5 7.5721903 7.3046856 2.7995992 0.28606254 11.007485 0.50427854 5.0416802e-05 0.31743076 0.6441638 -0.27285087 2.8002906 2.3539012e-06 2.7936332 4006.2378 14271.398 1.1919044e-11 204.97592 1761.7671 -1600.2683 568.1033 -469.27988 0.0 0.3584141 0.9565751 0.2635282 0.4045131 8.287252 0.08609977 -0.15123712 37.24103 2.0 0.0 0.0 0.74349463 0.8643642 14.276733 7 3.0 59 94 0.94549865 7.692133 8.008673835758518 7.5707107
1.0118229 23 29.5 12.224689 11.01976 -2.104939 0.58203495 13.741007 -0.11996217 4.481778e-05 0.28073266 0.4571615 0.46381924 -2.1056418 4.3488126e-06 0.59937805 6077.7173 16493.547 4.30884e-11 168.66838 1830.1663 -838.9969 -1419.8492 793.4865 0.0 1.3133953 0.9617404 0.21081199 0.35269973 12.6422825 -0.052461203 -0.35251412 56.672035 1.0 0.0 0.0 0.71931344 0.92075574 21.973848 11 8.0 86 105 1.0277275 12.081845 11.8948738843711 12.228201
0.9893397 10 24.500002 10.288814 9.650065 -0.7376565 1.1192796 13.380679 0.49417183 4.784413e-05 0.14804366 0.3610377 -0.36060333 -0.7383578 1.4437977e-06 2.9456642 27221.559 17163.809 4.5277007e-12 126.94841 1728.495 1200.7161 -1088.6016 -600.76825 0.0 0.82067984 0.94962025 0.05797307 0.1282332 11.36624 0.0023795066 -0.5546923 20.645668 1.0 0.0 0.0 0.90278584 0.99399394 14.16653 22 12.0 179 244 0.89723855 10.399677 11.467200110828944 10.292252
0.9930696 19 30.500002 24.7332 6.5084004 -1.1172278 1.1608161 42.8118 1.1622676 0.0002847795 0.3295224 0.66312337 -2.0126014 -1.1144222 9.3427e-07 0.23224077 34920.816 43400.105 1.6884596e-12 687.8299 4575.7954 522.27563 -1084.6417 -4414.599 0.0 0.0 0.13910525 0.26017925 0.30835244 28.753834 0.15631935 -1.0416064 12.507213 8.0 0.0 0.0 0.9122917 0.77812916 7.417902 7 0.0 76 120 0.8847342 24.905807 27.955514774945968 24.73791
1.0087992 14 24.500002 6.2793536 6.122333 1.4288975 0.21214986 9.5144005 -0.23689228 0.00020412363 0.30220672 0.5635317 0.22663227 1.4286902 9.441351e-07 4.1597266 3201.8174 11444.903 1.51353e-12 241.39502 1772.3507 244.42252 1710.3247 395.3154 0.0 0.5152568 0.92657125 0.22228655 0.32538518 6.6495547 0.051489044 -0.054871496 24.79388 2.0 0.0 0.0 0.7651352 0.845693 15.047036 8 2.0 58 80 0.9604677 6.224582 6.537808194903379 6.280762
1.0183841 17 40.5 6.28967 6.184105 -2.5329936 0.9796973 14.777411 1.4617392 0.00010816045 0.27841207 0.48027077 0.18520711 -2.536521 1.5393432e-07 6.6741333 85290.61 123047.91 1.1500315e-13 701.15924 2231.8174 -1813.9751 -1230.8402 418.97003 0.0 0.03700452 0.38028577 0.19580825 0.288444 7.646991 0.18804662 0.49307674 10.254611 12.0 0.0 0.0 0.8165502 0.88876945 8.244005 14 1.0 94 143 0.72831625 6.1761274 8.635905075576716 6.2879906
1.03677 18 17.5 5.4109926 5.0311294 -0.7495909 0.115520224 6.7030478 0.23433499 0.00020115804 0.4994923 0.86268777 0.38649616 -0.7498998 2.5737922e-06 1.4128071 1190.2554 12203.9 9.511688e-12 211.46184 1824.0016 1240.4392 -1156.206 671.92236 0.0 0.23803195 0.9677781 0.47842357 0.5922736 5.7681127 0.020441294 0.09489326 44.500237 2.0 0.0 0.0 0.5834258 0.5675979 15.825502 7 4.0 40 64 0.96249264 5.219087 5.621853482432863 5.4109964
13.513561 23 30.500002 7.9841757 0.5113323 -2.4893348 0.03357452 217.1184 0.0 5.629538e-05 0.4986626 0.5923275 3.4345355 -2.488924 4.6168097e-06 0.0 430.02362 53113.82 2.6758196e-11 459.79428 5182.1343 -264.87402 -203.20016 5171.37 0.0 0.0 0.48654872 0.33033136 0.6460331 8.3942795 -0.027052997 -0.3052214 1.5087764 22.0 0.0 0.0 0.48611796 0.24623147 0.9580212 9 0.0 9 10 1.0626239 0.5908269 7.513642126814576 0.53797394
1.018762 15 25.5 6.9252768 6.8670535 1.3322577 0.19581415 8.493986 -0.25245827 0.00019737978 0.29640535 0.78270495 0.13009287 1.3332814 2.7244253e-06 1.6579183 1721.4742 14783.893 1.6203767e-11 152.9571 1657.9095 385.55402 1598.0687 214.9151 0.0 0.6490122 0.90856224 0.1660818 0.35537368 7.097856 0.06587467 -0.15344705 35.43479 1.0 0.0 0.0 0.72492236 0.76052034 21.438206 12 2.0 51 63 1.0758278 6.7977376 6.437161040084669 6.9240675
0.9885923 15 25.5 13.167523 4.133075 -1.9775841 0.11219256 16.720167 -0.002082104 0.0001838576 0.52336043 0.47252858 1.8267369 -1.9790086 1.1130471e-05 0.08236911 1013.6478 6406.055 1.9055962e-10 236.94646 4176.5566 -519.869 -1202.6737 3965.7202 0.0 0.0 1.0 0.50009143 0.5658561 13.677189 -0.09708929 -0.29545543 63.75572 6.0 0.0 0.0 0.49673438 0.49102458 22.204931 11 0.0 43 67 0.9610671 13.319468 13.700940340169796 13.171342
1.0136168 13 23.5 12.207601 10.670083 2.705068 0.4721697 17.341558 -0.16812919 0.0004791473 0.18422456 0.6220438 -0.5314801 2.7045128 2.0992363e-06 8.653761 4824.9585 18306.53 1.0402453e-11 153.16808 1869.97 -1479.8625 692.06976 -909.8538 0.0 1.2123551 0.9058178 0.07681702 0.21122365 12.762327 0.019713169 0.084664606 30.021729 1.0 0.0 0.0 0.88523775 0.9546165 21.069818 6 6.0 101 137 1.0685288 12.043606 11.424681300120316 12.210348
0.9855532 19 33.5 10.371742 4.753859 1.1706449 0.7498937 19.916945 -0.5850896 2.421763e-05 0.29817626 0.4845391 1.441503 1.1709039 6.896956e-07 27.503742 100534.875 859958.1 2.646182e-12 2589.496 5164.4165 890.1024 2120.6516 4624.0405 0.0 0.0 0.1134411 0.20801005 0.48419863 11.9219265 0.12431804 -0.28140983 20.427723 18.0 0.0 0.0 0.61289 0.78665715 5.262632 18 0.0 70 105 1.1140704 10.523777 9.309772524249814 10.372746
0.99161524 22 39.5 8.2628565 4.409262 -0.52408534 0.22173573 14.3079605 -1.5985535 2.5680245e-05 0.20535249 0.17175794 1.2415398 -0.52424455 7.044845e-07 26.827614 5728.423 54291.926 1.3130248e-12 228.87389 3036.9814 1401.6512 -809.4613 2569.7087 0.0 2.0605147 0.8368701 0.1036318 0.29144445 8.540844 0.013597512 -0.16381362 20.520418 1.0 0.0 0.0 0.9550933 0.9458228 12.343223 17 5.0 101 123 1.0586306 8.332725 7.805231116500883 8.264661
1.0127604 27 37.499996 8.738454 7.596237 2.3132312 0.38989955 11.529561 0.18428934 3.2499564e-05 0.45337778 0.22187015 -0.541285 2.312939 2.8275438e-06 0.21359655 5647.284 17846.7 1.315346e-11 280.83914 2015.2194 -1182.1356 1293.0668 -995.8127 0.0 0.68495774 0.97149706 0.4189684 0.58132577 9.030849 0.083275385 0.083601125 57.69055 2.0 0.0 0.0 0.5986161 0.8592475 21.173677 13 4.0 59 77 0.9609914 8.628353 9.093165662044427 8.741567
0.99961245 21 36.5 67.00327 53.071545 0.3226496 1.7722187 77.37083 -0.2054167 0.00026848857 0.2506533 0.18633528 -0.70951164 0.3227009 9.135765e-06 0.2914827 3296.476 72644.375 1.3228885e-10 287.09485 2159.5986 1621.623 541.72144 -1319.3721 0.0 0.0 0.9464468 0.17912118 0.28449216 67.0771 -0.089730464 -0.031342827 183.26514 2.0 0.0 0.0 0.96498394 0.88243306 136.92938 20 0.0 108 112 0.9888784 67.02925 67.75683440956946 67.01077
0.99683 21 31.499998 59.766563 16.050728 1.9662173 0.64527905 66.77696 0.26952082 0.00024880774 0.26719105 0.19382443 1.9892559 1.9652905 2.4277493e-05 0.1160012 1921.6698 9850.814 9.325978e-10 189.79173 4083.4897 -421.24408 1012.13605 3933.5762 0.0 0.0 1.0 0.18501377 0.23478112 60.0937 0.03682777 0.2495504 95.89841 6.0 0.0 0.0 0.73520917 0.78201145 77.06778 14 0.0 79 89 0.9940775 59.956627 60.12263933144046 59.758183
1.0004315 24 30.500002 167.56374 165.76756 -3.004343 6.2753344 199.19376 -0.43338954 0.0006504545 0.25000226 0.3766493 0.14782038 -3.004404 1.5158627e-05 0.24032132 4523.175 116655.85 4.737785e-10 341.8316 1859.57 -1821.9917 -252.25919 273.3342 0.0 5.907844 0.7707246 0.17185643 0.34427205 168.66357 0.0072392784 -0.03574242 316.75732 2.0 0.0 0.0 0.42873096 0.909294 133.58488 10 11.0 196 255 0.9900984 167.49146 169.2394816515207 167.52362
3.455218 42 46.500004 6.6573806 1.3426296 -0.24251133 0.056966882 50.621815 -1.4202161 0.00030540823 0.21474905 0.70598733 2.2831314 -0.24198076 4.882663e-06 6.56685 1053.7091 29846.213 5.996275e-11 211.38472 4039.2385 791.287 -195.0745 3956.1672 0.0 0.0 0.94295913 0.11226869 0.27196988 6.968951 0.0030672273 -0.081359416 7.488212 5.0 0.0 0.0 0.9352298 0.77542007 6.468391 6 0.0 45 54 1.2869724 1.9267613 5.1729008329937765 1.7625562
0.99252254 27 34.5 8.791903 2.975908 -1.6727215 0.10232992 11.910813 0.022973325 0.00038126367 0.46679083 0.75388986 1.7473307 -1.6743143 5.155473e-06 0.24729261 1944.008 8054.8853 3.4141218e-11 225.74983 4210.765 -146.90926 -1416.0472 3962.7983 0.0 0.0 0.99947 0.35546112 0.40601113 9.490642 0.018044865 -0.1095793 33.79406 6.0 0.0 0.0 0.52108806 0.628116 13.339133 4 0.0 43 69 0.96491665 8.858139 9.11156730480296 8.786737
1.0109164 29 54.5 9.041827 2.8277595 0.6300562 0.10746794 12.612806 -0.36102378 3.849276e-05 0.329591 0.4764578 1.8300176 0.63028 7.4697296e-06 4.3480225 1674.7888 12115.933 1.4204385e-10 181.49623 4125.7817 1042.2861 759.6694 3919.007 0.0 0.0 1.0 0.1820032 0.35678056 9.246943 -0.039783657 0.46242288 30.485283 5.0 0.0 0.0 0.6925501 0.74486965 18.978237 10 0.0 29 37 0.9974794 8.944189 9.064675420865834 9.046454
0.98800266 32 45.5 6.467346 4.9696693 -1.8323159 0.356275 10.672332 0.11154485 0.00019686512 0.26998115 0.47158015 -0.7532309 -1.8340112 8.9953977e-07 11.392815 9471.473 84628.77 1.894249e-12 348.4883 2262.534 -453.04004 -1682.0068 -1443.8379 0.0 0.6444926 0.8929245 0.22640884 0.3281553 8.092681 -0.114613086 -0.10742577 28.43393 2.0 0.0 0.0 0.9664446 0.93081933 9.673953 4 3.0 84 149 0.8513951 6.5458794 7.596174795931994 6.4700203
1.008828 16 24.500002 17.981237 7.110924 0.045255665 0.22865145 24.713074 0.056865785 6.890984e-05 0.25874266 0.47637743 1.5790104 0.045204926 6.038118e-06 2.266875 2626.5889 23765.773 9.3222784e-11 178.93228 4256.1064 1681.6495 76.437164 3909.0476 0.0 0.0 0.90796316 0.17853694 0.34407958 18.356836 -0.05694006 -0.17591323 55.139824 5.0 0.0 0.0 0.85798967 0.84976584 17.710855 19 0.0 84 98 1.0613357 17.823887 16.94208250980345 17.975634
0.9699942 21 36.5 6.225188 4.757835 0.76146877 0.28759393 8.150873 0.22865632 8.784336e-05 0.20473337 0.6014363 -0.7666801 0.76012874 1.458949e-06 4.763917 8436.555 20416.451 5.7028375e-12 142.17007 2102.1238 1163.4222 1105.9199 -1357.3187 0.0 0.7093047 0.9140047 0.108184494 0.27224222 6.615147 -0.018471664 0.009647186 27.858017 1.0 0.0 0.0 0.86364955 0.940333 12.849964 10 6.0 68 92 1.0188787 6.417758 6.109842123503024 6.225334
0.9908581 22 49.500004 12.442484 8.883271 2.403121 0.28312156 17.342245 0.3406272 7.7399134e-05 0.30766115 0.41056937 0.86852056 2.4025502 1.974334e-06 1.408235 2556.6575 16941.068 7.0970734e-12 276.01883 2357.4675 -1242.6963 1133.2651 1651.9896 0.0 0.5686308 0.957051 0.21245863 0.2986424 12.790017 0.048993785 0.18680109 39.30057 1.0 0.0 0.0 0.8124606 0.81220865 27.101288 18 3.0 55 84 0.89051753 12.5572815 13.972194348605356 12.441084
0.9969448 7 12.5 38.588123 12.536101 3.017592 0.7526676 49.70512 0.97544634 0.0002372588 0.29287195 0.54214853 1.7925115 3.0182948 1.0996703e-05 3.1085851 8536.816 342830.25 3.542427e-10 603.7479 4569.3037 -1468.4149 182.53355 4323.0747 0.0 0.0 0.61790264 0.20912334 0.5228221 39.65744 0.014963532 0.10492775 77.81139 6.0 0.0 0.0 0.868977 0.89670026 16.888842 14 0.0 105 144 0.90019876 38.70638 42.8662254544763 38.578007
0.9770661 14 30.500002 6.806992 2.3138692 0.53934723 0.086946204 9.528351 0.3695842 7.3668496e-05 0.2668433 0.49329028 -1.742203 0.5398409 4.482013e-06 2.7460067 2328.5999 21815.656 4.2284804e-11 159.79968 4146.7676 1208.6315 723.484 -3900.1877 0.0 0.0 0.9275382 0.12701723 0.31220487 6.909785 0.019897465 0.3769352 19.785685 5.0 0.0 0.0 0.8777811 0.8547621 8.555132 8 0.0 41 47 0.983448 6.9667673 6.921557621755293 6.8051324
1.0019227 36 52.500004 7.0687704 5.959905 -1.1172786 0.7619212 12.436269 1.7005929 0.00015908104 0.18452394 0.40800324 -0.60682684 -1.1200689 5.6453723e-07 83.17091 52862.2 147822.42 1.5246102e-12 476.73413 2293.6064 842.6294 -1738.2491 -1236.5665 0.0 0.49499145 0.6952189 0.07589735 0.22774974 8.074129 0.12070915 -0.019565068 19.325466 1.0 0.0 0.0 0.7608655 0.9329178 9.082603 14 1.0 101 143 1.0903717 7.0552053 6.482899730431376 7.0690217
0.99239874 17 27.5 6.9801645 6.9534125 -2.9879317 0.18816522 8.363815 -0.5108011 0.00014050334 0.26753217 0.4879468 -0.08692163 -2.9889374 2.4339934e-06 1.8400679 1885.8992 12761.857 1.2212126e-11 166.7331 1672.7122 -1647.0194 -253.4421 -145.12122 0.0 0.28240484 1.0 0.14893693 0.2562012 7.4395666 -0.0026706131 -0.025628427 31.543692 1.0 0.0 0.0 0.79413676 0.801829 20.465733 13 2.0 56 74 0.95361286 7.033629 7.319704665056635 6.979934
1.0192878 18 42.5 10.434056 3.3815699 -0.12979005 0.087783106 14.409827 -0.29289025 8.936189e-05 0.31621343 0.75431293 -1.7932556 -0.13020878 1.0972593e-05 2.746666 876.2514 18158.572 2.351804e-10 142.41794 4105.961 1318.7238 -172.0973 -3884.6191 0.0 0.0 0.8830228 0.18381415 0.41922125 10.896588 0.023507942 -0.37732172 28.254036 5.0 0.0 0.0 0.76271296 0.58677757 17.297295 7 0.0 40 64 1.0409224 10.236614 10.023855764848562 10.434896
1.0071896 20 30.500002 11.463566 10.774928 -0.9451714 0.42370328 13.286426 -1.2621852 0.00013151129 0.2648816 0.41818798 -0.35614577 -0.9429267 2.828966e-06 0.8145221 3599.4534 16041.9 1.4563524e-11 154.59433 1754.5878 967.536 -1335.187 -599.77325 0.0 1.0806305 0.92335755 0.1497824 0.3088652 11.806244 0.047012612 0.09554099 39.126625 1.0 0.0 0.0 0.7814612 0.886086 28.151266 10 5.0 62 82 1.0209734 11.381736 11.228075089909298 11.464286
0.98475164 16 24.500002 5.324499 1.6750623 -3.11989 0.08107624 7.773138 -0.18288468 1.2301642e-05 0.25988087 0.41344896 1.8237996 -3.1183102 3.0425435e-06 2.0840287 3120.2627 14150.37 1.9603224e-11 156.55693 4102.4614 -1289.3998 -29.560368 3894.4531 0.0 0.0 1.0 0.16851589 0.30584425 5.568454 -0.05908668 0.55650634 11.07017 5.0 0.0 0.0 0.7889923 0.8748321 9.611432 25 0.0 53 62 0.9660905 5.406946 5.511387390725818 5.3258834
0.9944435 27 41.5 7.9954886 4.841222 2.6763492 0.21129775 10.6595335 1.5514761 3.3227512e-05 0.22193636 0.46153867 1.0874422 2.675511 1.0597737e-06 10.962033 4368.903 31841.574 2.884397e-12 142.38338 2622.2815 -1417.5704 713.38837 2087.566 0.0 2.355905 0.7538993 0.11145521 0.27990675 8.14389 -0.012144289 0.037175056 25.771648 1.0 0.0 0.0 0.8448749 0.9280448 10.637366 13 5.0 80 95 1.2144402 8.040164 6.583682424214876 7.9965596
1.0069658 16 26.5 5.8685637 3.789931 -0.37453598 0.2630353 8.896896 -0.14987598 0.00010123699 0.20442632 0.6818663 1.0037186 -0.37788215 6.39658e-07 2.4951098 9817.819 35354.297 8.098004e-13 143.57317 2462.3457 1476.5709 -587.55066 1880.8693 0.0 1.4803771 0.777758 0.11814658 0.25166383 6.4492435 -0.0038048904 0.28807417 11.199975 1.0 0.0 0.0 0.84055114 0.95083654 10.386027 11 6.0 82 114 1.1286362 5.8279676 5.199694728912647 5.868615
0.98826915 33 55.5 9.835886 6.2760444 2.4112053 0.16904905 12.262716 -0.37290904 3.0324245e-05 0.30262142 0.36740544 -1.0206089 2.411489 2.0307493e-06 0.7548776 1778.5055 24981.2 6.179784e-12 186.56625 2543.0117 -1209.0214 1081.8625 -1958.2516 0.0 1.3202106 0.8791023 0.19131692 0.3184362 10.092893 0.03670113 -0.051155955 26.76305 1.0 0.0 0.0 0.82129645 0.7461708 22.593248 15 3.0 53 75 0.9981534 9.952639 9.85408254883468 9.83523
1.0081735 12 28.5 12.131958 4.714515 1.6543939 0.3089544 18.913172 -0.97819597 6.5834334e-05 0.18485844 0.22207624 1.5978832 1.6555295 1.6182165e-06 13.516653 10040.675 19270.611 4.461603e-12 179.54286 4238.931 -138.9488 1639.7567 3906.46 0.0 0.0 0.9260289 0.10074421 0.16169156 12.464384 -0.10250608 0.4965363 13.713264 6.0 0.0 0.0 0.8829482 0.9713984 14.287337 25 0.0 97 126 1.0086968 12.033602 12.027358468867948 12.131614
0.9992247 18 21.499998 49.06363 14.35554 -1.1490822 0.5692944 54.787785 -0.054246906 0.00016885968 0.3171468 0.54463553 1.8995585 -1.1493338 2.0237692e-05 0.5501633 2246.3816 14401.1455 8.4172097e-10 231.61285 4151.5767 497.297 -1108.8344 3969.732 0.0 0.0 1.0 0.28790715 0.38583255 49.494358 -0.010669999 0.030213322 124.95366 6.0 0.0 0.0 0.7768881 0.7990056 50.555275 13 0.0 118 134 1.0220274 49.101696 48.00617869931863 49.061245
0.9706703 22 37.499996 6.7475066 6.493878 0.89673644 0.37497547 10.852206 -1.2247585 0.0002220911 0.2176166 0.80803806 0.2778018 0.8968501 9.657673e-07 13.155176 7383.2207 11669.512 2.253643e-12 203.63948 1754.9146 1054.3943 1319.7062 475.76608 0.0 0.2838965 0.9687231 0.15769283 0.23266144 7.648618 -0.035825282 0.20561768 20.567383 2.0 0.0 0.0 0.8356206 0.9554434 13.784189 8 3.0 87 129 1.0104718 6.951389 6.677580314463008 6.751572
1.0132357 24 41.5 9.223239 5.705098 0.31000683 0.3809595 17.765131 2.75458 6.670592e-05 0.15654567 0.4328405 1.0594217 0.31589213 5.244887e-07 48.240925 9426.378 37307.758 6.75586e-13 182.92172 2601.7239 1529.9215 498.97592 2044.3411 0.0 2.2674363 0.81689054 0.09086824 0.19855034 10.185088 0.0017178876 0.1363409 13.513657 1.0 0.0 0.0 0.9289009 0.9750604 10.224085 14 8.0 128 168 1.1067483 9.102757 8.33363737717058 9.229339
0.9933571 29 52.500004 12.270838 10.788559 0.5410912 0.6414678 16.708872 -0.11385555 3.178035e-05 0.27059644 0.31103656 0.5151128 0.5419023 4.422633e-06 4.749404 17169.22 157526.95 4.8368205e-11 257.05667 1953.0101 1475.0891 882.3284 927.28485 0.0 0.9127058 0.8786575 0.18158121 0.38521576 13.241609 0.033239275 0.025442641 66.18204 1.0 0.0 0.0 0.9802284 0.97216994 19.324312 16 6.0 92 122 0.9457911 12.352897 12.974152537489514 12.262477
